resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
7940,357,157,48,38,0,,F,29,0.0,0,,,,,,81
7941,357,90,42,31,0,,F,30,0.0,0,,,,,,81
7942,357,92,46,37,0,,F,31,0.0,0,,,,,,97
7943,357,148,44,33,0,,F,32,0.0,0,,,,,,97
7944,357,160,45,18,0,,F,33,0.0,0,,,,,,97
7945,357,140,46,36,0,,F,34,0.0,0,,,,,,97
7946,357,164,39,41,0,,F,35,0.0,0,,,,,,97
7947,357,162,42,32,0,,F,36,0.0,0,,,,,,97
7948,357,88,49,35,0,,F,37,0.0,0,,,,,,97
7949,357,146,49,34,0,,F,38,0.0,0,,,,,,97
7950,357,161,48,39,0,,F,39,0.0,0,,,,,,97
7951,358,102,1,1,1,1,1,1,9.0,77,6813251,,,,,1
7952,358,117,1,2,2,2,2,2,6.0,77,6865780,,,,,1
7953,358,131,34,8,8,3,3,3,4.0,76,,,,,,11
7954,358,133,35,21,9,4,4,4,3.0,75,,,,,,12
7955,358,105,25,4,12,5,5,5,2.0,75,,,,,,12
7956,358,84,34,7,4,6,6,6,1.0,75,,,,,,12
7957,358,158,21,10,20,7,7,7,0.0,75,,,,,,12
7958,358,145,22,19,15,8,8,8,0.0,74,,,,,,13
7959,358,156,25,3,23,9,9,9,0.0,74,,,,,,13
7960,358,123,3,5,3,10,10,10,0.0,74,,,,,,13
7961,358,122,37,16,22,11,11,11,0.0,73,,,,,,14
7962,358,163,27,25,21,12,12,12,0.0,73,,,,,,14
7963,358,110,35,22,10,13,13,13,0.0,73,,,,,,14
7964,358,65,22,20,24,14,14,14,0.0,73,,,,,,14
7965,358,119,3,6,7,15,15,15,0.0,73,,,,,,14
7966,358,159,18,24,26,,R,16,0.0,48,,,,,,25
7967,358,99,39,40,13,,R,17,0.0,46,,,,,,10
7968,358,90,42,31,25,,R,18,0.0,44,,,,,,6
7969,358,112,33,30,17,,R,19,0.0,38,,,,,,5
7970,358,127,37,15,14,,R,20,0.0,36,,,,,,5
7971,358,137,32,11,19,,R,21,0.0,32,,,,,,4
7972,358,95,6,27,5,,R,22,0.0,30,,,,,,6
7973,358,162,42,32,18,,R,23,0.0,19,,,,,,6
7974,358,129,27,26,16,,R,24,0.0,4,,,,,,6
7975,358,94,18,23,11,,R,25,0.0,3,,,,,,8
7976,358,118,21,9,6,,R,26,0.0,2,,,,,,10
7977,358,157,48,38,0,,F,27,0.0,0,,,,,,81
7978,358,114,33,29,0,,F,28,0.0,0,,,,,,81
7979,358,138,32,12,0,,F,29,0.0,0,,,,,,81
7980,358,160,45,18,0,,F,30,0.0,0,,,,,,97
7981,358,140,46,36,0,,F,31,0.0,0,,,,,,97
7982,358,78,45,17,0,,F,32,0.0,0,,,,,,97
7983,358,146,49,34,0,,F,33,0.0,0,,,,,,97
7984,358,92,46,37,0,,F,34,0.0,0,,,,,,97
7985,358,148,44,33,0,,F,35,0.0,0,,,,,,97
7986,358,161,48,39,0,,F,36,0.0,0,,,,,,97
7987,358,88,49,35,0,,F,37,0.0,0,,,,,,97
7988,358,164,39,41,0,,F,38,0.0,0,,,,,,97
7989,359,102,1,1,1,1,1,1,9.0,69,5721431,,,,,1
7990,359,119,3,6,5,2,2,2,6.0,69,5736991,,,,,1
7991,359,105,25,4,7,3,3,3,4.0,69,5752685,,,,,1
7992,359,145,22,19,13,4,4,4,3.0,69,5766926,,,,,1
7993,359,117,1,2,2,5,5,5,2.0,69,5777544,,,,,1
7994,359,99,39,40,17,6,6,6,1.0,68,,,,,,11
7995,359,158,21,10,24,7,7,7,0.0,68,,,,,,11
7996,359,129,27,26,11,8,8,8,0.0,68,,,,,,11
7997,359,84,34,7,20,9,9,9,0.0,68,,,,,,11
7998,359,131,34,8,9,10,10,10,0.0,68,,,,,,11
7999,359,137,32,11,26,11,11,11,0.0,68,,,,,,11
8000,359,157,48,38,23,12,12,12,0.0,67,,,,,,12
8001,359,133,35,21,19,13,13,13,0.0,67,,,,,,12
8002,359,163,27,25,25,14,14,14,0.0,66,,,,,,13
8003,359,65,22,20,18,15,15,15,0.0,66,,,,,,13
8004,359,94,18,23,22,,R,16,0.0,53,,,,,,5
8005,359,95,6,27,3,,R,17,0.0,43,,,,,,6
8006,359,118,21,9,10,,R,18,0.0,35,,,,,,10
8007,359,138,32,12,15,,R,19,0.0,35,,,,,,20
8008,359,112,33,30,16,,N,20,0.0,28,,,,,,62
8009,359,110,35,22,12,,R,21,0.0,20,,,,,,22
8010,359,77,6,28,6,,R,22,0.0,16,,,,,,6
8011,359,140,46,36,21,,R,23,0.0,16,,,,,,7
8012,359,123,3,5,8,,R,24,0.0,15,,,,,,10
8013,359,156,25,3,14,,R,25,0.0,9,,,,,,37
8014,359,122,37,16,4,,R,26,0.0,1,,,,,,7
8015,359,159,18,24,0,,F,27,0.0,0,,,,,,81
8016,359,127,37,15,0,,F,28,0.0,0,,,,,,81
8017,359,114,33,29,0,,F,29,0.0,0,,,,,,81
8018,359,90,42,31,0,,F,30,0.0,0,,,,,,81
8019,359,92,46,37,0,,F,31,0.0,0,,,,,,97
8020,359,148,44,33,0,,F,32,0.0,0,,,,,,97
8021,359,78,45,17,0,,F,33,0.0,0,,,,,,97
8022,359,161,48,39,0,,F,34,0.0,0,,,,,,97
8023,359,146,49,34,0,,F,35,0.0,0,,,,,,97
8024,359,88,49,35,0,,F,36,0.0,0,,,,,,97
8025,359,160,45,18,0,,F,37,0.0,0,,,,,,97
8026,359,164,39,41,0,,F,38,0.0,0,,,,,,97
8027,359,162,42,32,0,,F,39,0.0,0,,,,,,97
8028,360,117,1,2,2,1,1,1,9.0,75,7293133,,,,,1
8029,360,119,3,6,14,2,2,2,6.0,75,7332829,,,,,1
8030,360,158,21,10,17,3,3,3,4.0,75,7336343,,,,,1
8031,360,157,48,38,26,4,4,4,3.0,74,,,,,,11
8032,360,65,22,20,25,5,5,5,2.0,74,,,,,,11
8033,360,123,3,5,16,6,6,6,1.0,74,,,,,,11
8034,360,99,39,40,24,7,7,7,0.0,73,,,,,,5
8035,360,110,35,22,13,8,8,8,0.0,70,,,,,,15
8036,360,156,25,3,21,9,9,9,0.0,69,,,,,,69
8037,360,77,6,28,8,,R,10,0.0,61,,,,,,91
8038,360,133,35,21,6,,R,11,0.0,52,,,,,,4
8039,360,137,32,11,22,,R,12,0.0,52,,,,,,20
8040,360,140,46,36,19,,R,13,0.0,50,,,,,,22
8041,360,159,18,24,20,,R,14,0.0,46,,,,,,5
8042,360,102,1,1,1,,R,15,0.0,44,,,,,,10
8043,360,84,34,7,5,,R,16,0.0,43,,,,,,23
8044,360,131,34,8,7,,R,17,0.0,37,,,,,,23
8045,360,95,6,27,4,,R,18,0.0,31,,,,,,91
8046,360,94,18,23,15,,R,19,0.0,26,,,,,,5
8047,360,138,32,12,23,,R,20,0.0,24,,,,,,37
8048,360,122,37,16,11,,R,21,0.0,22,,,,,,7
8049,360,127,37,15,18,,R,22,0.0,20,,,,,,23
8050,360,105,25,4,9,,R,23,0.0,17,,,,,,6
8051,360,145,22,19,3,,R,24,0.0,10,,,,,,68
8052,360,118,21,9,10,,R,25,0.0,7,,,,,,4
8053,360,112,33,30,12,,R,26,0.0,3,,,,,,20
8054,360,129,27,26,0,,F,27,0.0,0,,,,,,81
8055,360,90,42,31,0,,F,28,0.0,0,,,,,,81
8056,360,163,27,25,0,,F,29,0.0,0,,,,,,81
8057,360,114,33,29,0,,F,30,0.0,0,,,,,,81
8058,360,160,45,18,0,,F,31,0.0,0,,,,,,97
8059,360,162,42,32,0,,F,32,0.0,0,,,,,,97
8060,360,148,44,33,0,,F,33,0.0,0,,,,,,97
8061,360,78,45,17,0,,F,34,0.0,0,,,,,,97
8062,360,164,39,41,0,,F,35,0.0,0,,,,,,97
8063,360,161,48,39,0,,F,36,0.0,0,,,,,,97
8064,360,88,49,35,0,,F,37,0.0,0,,,,,,97
8065,360,146,49,34,0,,F,38,0.0,0,,,,,,97
8066,360,92,46,37,0,,F,39,0.0,0,,,,,,97
8067,361,123,3,5,6,1,1,1,9.0,69,7284073,,,,,1
8068,361,119,3,6,3,2,2,2,6.0,69,7314080,,,,,1
8069,361,110,35,22,9,3,3,3,4.0,69,7380722,,,,,1
8070,361,137,32,11,19,4,4,4,3.0,69,7385557,,,,,1
8071,361,163,27,25,22,5,5,5,2.0,68,,,,,,11
8072,361,133,35,21,8,6,6,6,1.0,67,,,,,,12
8073,361,102,1,1,2,7,7,7,0.0,66,,,,,,5
8074,361,157,48,38,23,8,8,8,0.0,66,,,,,,13
8075,361,90,42,31,26,,R,9,0.0,57,,,,,,24
8076,361,118,21,9,12,,R,10,0.0,40,,,,,,5
8077,361,156,25,3,14,,R,11,0.0,35,,,,,,20
8078,361,78,45,17,15,,R,12,0.0,33,,,,,,10
8079,361,122,37,16,21,,R,13,0.0,28,,,,,,20
8080,361,112,33,30,10,,R,14,0.0,26,,,,,,20
8081,361,140,46,36,18,,D,15,0.0,13,,,,,,2
8082,361,159,18,24,24,,R,16,0.0,11,,,,,,20
8083,361,127,37,15,17,,R,17,0.0,11,,,,,,10
8084,361,77,6,28,4,,R,18,0.0,6,,,,,,6
8085,361,99,39,40,25,,R,19,0.0,6,,,,,,20
8086,361,158,21,10,16,,R,20,0.0,3,,,,,,20
8087,361,117,1,2,1,,R,21,0.0,2,,,,,,22
8088,361,95,6,27,5,,D,22,0.0,0,,,,,,2
8089,361,131,34,8,7,,R,23,0.0,0,,,,,,3
8090,361,94,18,23,11,,R,24,0.0,0,,,,,,3
8091,361,145,22,19,13,,D,25,0.0,0,,,,,,2
8092,361,105,25,4,20,,R,26,0.0,0,,,,,,10
8093,361,138,32,12,0,,F,27,0.0,0,,,,,,81
8094,361,114,33,29,0,,F,28,0.0,0,,,,,,81
8095,361,65,22,20,0,,F,29,0.0,0,,,,,,81
8096,361,129,27,26,0,,F,30,0.0,0,,,,,,81
8097,361,84,34,7,0,,F,31,0.0,0,,,,,,97
8098,361,92,46,37,0,,F,32,0.0,0,,,,,,97
8099,361,148,44,33,0,,F,33,0.0,0,,,,,,97
8100,361,160,45,18,0,,F,34,0.0,0,,,,,,97
8101,361,146,49,34,0,,F,35,0.0,0,,,,,,97
8102,361,164,39,41,0,,F,36,0.0,0,,,,,,97
8103,361,161,48,39,0,,F,37,0.0,0,,,,,,97
8104,361,88,49,35,0,,F,38,0.0,0,,,,,,97
8105,361,162,42,32,0,,F,39,0.0,0,,,,,,97
8106,362,117,1,2,1,1,1,1,9.0,80,5909411,,,,,1
8107,362,95,6,27,3,2,2,2,6.0,80,5953428,,,,,1
8108,362,119,3,6,8,3,3,3,4.0,80,5976332,,,,,1
8109,362,55,25,4,16,4,4,4,3.0,80,5982643,,,,,1
8110,362,140,46,36,13,5,5,5,2.0,79,,,,,,11
8111,362,129,27,26,17,6,6,6,1.0,79,,,,,,11
8112,362,158,21,10,25,7,7,7,0.0,79,,,,,,11
8113,362,137,32,11,20,8,8,8,0.0,78,,,,,,12
8114,362,139,22,20,24,9,9,9,0.0,78,,,,,,12
8115,362,156,25,3,9,10,10,10,0.0,78,,,,,,12
8116,362,103,33,29,15,11,11,11,0.0,77,,,,,,13
8117,362,151,21,9,14,12,12,12,0.0,77,,,,,,13
8118,362,92,46,37,11,13,13,13,0.0,76,,,,,,5
8119,362,127,37,15,10,,N,14,0.0,71,,,,,,62
8120,362,131,34,8,22,,R,15,0.0,67,,,,,,5
8121,362,123,3,5,5,,R,16,0.0,50,,,,,,6
8122,362,138,32,12,19,,R,17,0.0,49,,,,,,5
8123,362,122,37,16,12,,R,18,0.0,43,,,,,,5
8124,362,145,22,19,4,,R,19,0.0,40,,,,,,22
8125,362,94,18,23,23,,R,20,0.0,31,,,,,,5
8126,362,112,33,30,7,,R,21,0.0,30,,,,,,5
8127,362,99,39,40,21,,R,22,0.0,30,,,,,,5
8128,362,77,6,28,6,,R,23,0.0,29,,,,,,8
8129,362,133,35,21,26,,R,24,0.0,27,,,,,,8
8130,362,163,27,25,18,,R,25,0.0,14,,,,,,6
8131,362,102,1,1,2,,R,26,0.0,0,,,,,,24
8132,362,110,35,22,0,,F,27,0.0,0,,,,,,81
8133,362,159,18,24,0,,F,28,0.0,0,,,,,,81
8134,362,157,48,38,0,,F,29,0.0,0,,,,,,81
8135,362,90,42,31,0,,F,30,0.0,0,,,,,,81
8136,362,78,45,17,0,,F,31,0.0,0,,,,,,97
8137,362,84,34,7,0,,F,32,0.0,0,,,,,,97
8138,362,161,48,39,0,,F,33,0.0,0,,,,,,97
8139,362,146,49,34,0,,F,34,0.0,0,,,,,,97
8140,362,160,45,18,0,,F,35,0.0,0,,,,,,97
8141,362,162,42,32,0,,F,36,0.0,0,,,,,,97
8142,362,88,49,35,0,,F,37,0.0,0,,,,,,97
8143,362,148,44,33,0,,F,38,0.0,0,,,,,,97
8144,362,164,39,41,0,,F,39,0.0,0,,,,,,97
8145,363,117,1,2,2,1,1,1,9.0,64,4762131,,,,,1
8146,363,95,6,27,3,2,2,2,6.0,64,4781500,,,,,1
8147,363,145,22,19,9,3,3,3,4.0,64,4810150,,,,,1
8148,363,137,32,11,10,4,4,4,3.0,64,4828866,,,,,1
8149,363,94,18,23,11,5,5,5,2.0,63,,,,,,11
8150,363,159,18,24,15,6,6,6,1.0,63,,,,,,11
8151,363,129,27,26,24,7,7,7,0.0,63,,,,,,11
8152,363,138,32,12,16,8,8,8,0.0,63,,,,,,11
8153,363,118,21,9,19,9,9,9,0.0,62,,,,,,12
8154,363,123,3,5,7,10,10,10,0.0,62,,,,,,12
8155,363,139,22,20,26,11,11,11,0.0,62,,,,,,12
8156,363,92,46,37,21,12,12,12,0.0,62,,,,,,12
8157,363,127,37,15,6,,R,13,0.0,54,,,,,,6
8158,363,84,34,7,20,,R,14,0.0,49,,,,,,5
8159,363,77,6,28,4,,R,15,0.0,49,,,,,,66
8160,363,103,33,29,13,,R,16,0.0,46,,,,,,5
8161,363,112,33,30,12,,R,17,0.0,39,,,,,,5
8162,363,156,25,3,18,,R,18,0.0,32,,,,,,20
8163,363,131,34,8,14,,R,19,0.0,31,,,,,,5
8164,363,55,25,4,22,,R,20,0.0,28,,,,,,20
8165,363,78,45,17,17,,R,21,0.0,23,,,,,,64
8166,363,119,3,6,5,,R,22,0.0,19,,,,,,21
8167,363,122,37,16,8,,R,23,0.0,15,,,,,,7
8168,363,110,35,22,25,,R,24,0.0,16,,,,,,5
8169,363,102,1,1,1,,R,25,0.0,11,,,,,,20
8170,363,90,42,31,23,,R,26,0.0,2,,,,,,6
8171,363,163,27,25,0,,F,27,0.0,0,,,,,,81
8172,363,158,21,10,0,,F,28,0.0,0,,,,,,81
8173,363,99,39,40,0,,F,29,0.0,0,,,,,,81
8174,363,157,48,38,0,,F,30,0.0,0,,,,,,81
8175,363,140,46,36,0,,F,31,0.0,0,,,,,,97
8176,363,133,35,21,0,,F,32,0.0,0,,,,,,97
8177,363,148,44,33,0,,F,33,0.0,0,,,,,,97
8178,363,160,45,18,0,,F,34,0.0,0,,,,,,97
8179,363,114,39,41,0,,F,35,0.0,0,,,,,,97
8180,363,146,49,34,0,,F,36,0.0,0,,,,,,97
8181,363,162,42,32,0,,F,37,0.0,0,,,,,,97
8182,363,88,49,35,0,,F,38,0.0,0,,,,,,97
8183,363,161,48,39,0,,F,39,0.0,0,,,,,,97
8184,364,102,1,1,1,1,1,1,9.0,45,4903302,,,,,1
8185,364,117,1,2,2,2,2,2,6.0,45,4921453,,,,,1
8186,364,95,6,27,3,3,3,3,4.0,45,4986556,,,,,1
8187,364,119,3,6,5,4,4,4,3.0,44,,,,,,11
8188,364,137,32,11,8,5,5,5,2.0,44,,,,,,11
8189,364,118,21,9,17,6,6,6,1.0,44,,,,,,11
8190,364,110,35,22,21,7,7,7,0.0,44,,,,,,11
8191,364,84,34,7,12,8,8,8,0.0,44,,,,,,11
8192,364,94,18,23,13,9,9,9,0.0,44,,,,,,11
8193,364,55,25,4,10,10,10,10,0.0,43,,,,,,12
8194,364,163,27,25,23,11,11,11,0.0,42,,,,,,13
8195,364,158,21,10,25,12,12,12,0.0,40,,,,,,69
8196,364,131,34,8,16,,R,13,0.0,37,,,,,,5
8197,364,138,32,12,18,,R,14,0.0,36,,,,,,20
8198,364,122,37,16,22,,R,15,0.0,32,,,,,,10
8199,364,127,37,15,14,,R,16,0.0,28,,,,,,6
8200,364,139,22,20,9,,R,17,0.0,26,,,,,,20
8201,364,112,33,30,15,,R,18,0.0,20,,,,,,44
8202,364,156,25,3,19,,R,19,0.0,16,,,,,,5
8203,364,77,6,28,4,,R,20,0.0,13,,,,,,20
8204,364,140,46,36,24,,R,21,0.0,8,,,,,,25
8205,364,145,22,19,7,,R,22,0.0,6,,,,,,10
8206,364,123,3,5,6,,R,23,0.0,4,,,,,,4
8207,364,133,35,21,20,,R,24,0.0,2,,,,,,5
8208,364,105,33,29,26,,R,25,0.0,1,,,,,,10
8209,364,129,27,26,11,,R,26,0.0,0,,,,,,6
8210,364,159,18,24,0,,F,27,0.0,0,,,,,,81
8211,364,92,46,37,0,,F,28,0.0,0,,,,,,81
8212,364,157,48,38,0,,F,29,0.0,0,,,,,,81
8213,364,161,48,39,0,,D,30,0.0,0,,,,,,2
8214,364,114,39,41,0,,F,31,0.0,0,,,,,,97
8215,364,78,45,17,0,,F,32,0.0,0,,,,,,97
8216,364,99,39,40,0,,F,33,0.0,0,,,,,,97
8217,364,160,45,18,0,,F,34,0.0,0,,,,,,97
8218,364,90,42,31,0,,F,35,0.0,0,,,,,,97
8219,364,162,42,32,0,,F,36,0.0,0,,,,,,97
8220,364,148,44,33,0,,F,37,0.0,0,,,,,,97
8221,364,88,49,35,0,,F,38,0.0,0,,,,,,97
8222,365,95,6,27,12,1,1,1,9.0,77,6578650,,,,,1
8223,365,102,1,1,2,2,2,2,6.0,77,6604617,,,,,1
8224,365,123,3,5,4,3,3,3,4.0,77,6617004,,,,,1
8225,365,117,1,2,5,4,4,4,3.0,77,6622827,,,,,1
8226,365,158,21,10,16,5,5,5,2.0,77,6623756,,,,,1
8227,365,137,32,11,17,6,6,6,1.0,77,6650689,,,,,1
8228,365,133,35,21,3,7,7,7,0.0,77,6662875,,,,,1
8229,365,139,22,20,25,8,8,8,0.0,76,,,,,,11
8230,365,55,25,4,11,9,9,9,0.0,76,,,,,,11
8231,365,118,21,9,9,10,10,10,0.0,76,,,,,,11
8232,365,131,34,8,8,11,11,11,0.0,76,,,,,,11
8233,365,84,34,7,15,12,12,12,0.0,75,,,,,,12
8234,365,156,25,3,19,13,13,13,0.0,73,,,,,,14
8235,365,159,18,24,23,,R,14,0.0,57,,,,,,4
8236,365,77,6,28,6,,R,15,0.0,56,,,,,,6
8237,365,119,3,6,1,,R,16,0.0,54,,,,,,21
8238,365,140,46,36,24,,R,17,0.0,48,,,,,,6
8239,365,145,22,19,7,,R,18,0.0,46,,,,,,6
8240,365,92,46,37,21,,R,19,0.0,38,,,,,,6
8241,365,138,32,12,20,,R,20,0.0,33,,,,,,3
8242,365,127,37,15,13,,R,21,0.0,27,,,,,,10
8243,365,122,37,16,14,,R,22,0.0,26,,,,,,36
8244,365,105,33,29,26,,R,23,0.0,26,,,,,,5
8245,365,160,45,18,22,,R,24,0.0,20,,,,,,10
8246,365,94,18,23,10,,R,25,0.0,9,,,,,,36
8247,365,110,35,22,18,,R,26,0.0,0,,,,,,8
8248,365,163,27,25,0,,F,27,0.0,0,,,,,,81
8249,365,129,27,26,0,,F,28,0.0,0,,,,,,81
8250,365,157,48,38,0,,F,29,0.0,0,,,,,,81
8251,365,161,48,39,0,,F,30,0.0,0,,,,,,81
8252,365,78,45,17,0,,F,31,0.0,0,,,,,,97
8253,365,112,33,30,0,,F,32,0.0,0,,,,,,97
8254,365,114,39,41,0,,F,33,0.0,0,,,,,,97
8255,365,146,49,34,0,,F,34,0.0,0,,,,,,97
8256,365,99,39,40,0,,F,35,0.0,0,,,,,,97
8257,365,90,42,31,0,,F,36,0.0,0,,,,,,97
8258,365,148,44,33,0,,F,37,0.0,0,,,,,,97
8259,365,88,49,35,0,,F,38,0.0,0,,,,,,97
8260,365,162,42,32,0,,F,39,0.0,0,,,,,,97
8261,366,102,1,1,1,1,1,1,9.0,44,6054196,,,,,1
8262,366,117,1,2,2,2,2,2,6.0,44,6055500,,,,,1
8263,366,95,6,27,6,3,3,3,4.0,44,6056020,,,,,1
8264,366,123,3,5,4,4,4,4,3.0,44,6108604,,,,,1
8265,366,145,22,19,7,5,5,5,2.0,44,6123001,,,,,1
8266,366,118,21,9,10,6,6,6,1.0,44,6132512,,,,,1
8267,366,127,37,15,9,7,7,7,0.0,43,,,,,,11
8268,366,140,46,36,15,8,8,8,0.0,43,,,,,,11
8269,366,94,18,23,14,9,9,9,0.0,43,,,,,,11
8270,366,139,22,20,13,10,10,10,0.0,43,,,,,,11
8271,366,110,35,22,18,11,11,11,0.0,43,,,,,,11
8272,366,122,37,16,19,12,12,12,0.0,43,,,,,,11
8273,366,129,27,26,26,13,13,13,0.0,43,,,,,,11
8274,366,156,25,3,21,14,14,14,0.0,42,,,,,,12
8275,366,159,18,24,25,15,15,15,0.0,41,,,,,,13
8276,366,112,33,30,11,16,16,16,0.0,39,,,,,,5
8277,366,158,21,10,24,,R,17,0.0,38,,,,,,36
8278,366,92,46,37,23,,R,18,0.0,21,,,,,,20
8279,366,119,3,6,5,,R,19,0.0,20,,,,,,4
8280,366,105,33,29,22,,R,20,0.0,19,,,,,,4
8281,366,133,35,21,12,,R,21,0.0,13,,,,,,20
8282,366,84,34,7,20,,R,22,0.0,12,,,,,,23
8283,366,77,6,28,3,,R,23,0.0,9,,,,,,20
8284,366,131,34,8,8,,R,24,0.0,9,,,,,,64
8285,366,163,27,25,17,,R,25,0.0,4,,,,,,4
8286,366,65,25,4,16,,R,26,0.0,3,,,,,,20
8287,366,138,32,12,0,,F,27,0.0,0,,,,,,81
8288,366,137,32,11,0,,F,28,0.0,0,,,,,,81
8289,366,157,48,38,0,,F,29,0.0,0,,,,,,81
8290,366,162,48,39,0,,F,30,0.0,0,,,,,,81
8291,366,78,45,17,0,,F,31,0.0,0,,,,,,97
8292,366,160,45,18,0,,F,32,0.0,0,,,,,,97
8293,366,90,42,31,0,,F,33,0.0,0,,,,,,97
8294,366,99,39,40,0,,F,34,0.0,0,,,,,,97
8295,366,146,49,34,0,,F,35,0.0,0,,,,,,97
8296,366,88,49,35,0,,F,36,0.0,0,,,,,,97
8297,366,114,39,41,0,,F,37,0.0,0,,,,,,97
8298,366,148,44,33,0,,F,38,0.0,0,,,,,,97
8299,366,134,42,32,0,,F,39,0.0,0,,,,,,97
8300,367,117,1,2,4,1,1,1,9.0,53,4767550,,,,,1
8301,367,77,6,28,2,2,2,2,6.0,53,4774876,,,,,1
8302,367,123,3,5,6,3,3,3,4.0,53,4782525,,,,,1
8303,367,119,3,6,5,4,4,4,3.0,53,4806272,,,,,1
8304,367,55,25,4,10,5,5,5,2.0,52,,,,,,11
8305,367,84,34,7,12,6,6,6,1.0,52,,,,,,11
8306,367,94,18,23,15,7,7,7,0.0,52,,,,,,11
8307,367,159,18,24,26,8,8,8,0.0,51,,,,,,12
8308,367,163,27,25,23,9,9,9,0.0,51,,,,,,12
8309,367,138,32,12,19,10,10,10,0.0,51,,,,,,22
