resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
117,23,8,6,1,2,9,9,9,0.0,76,7276534,74,1,76689,156.789,1
118,23,4,4,5,7,10,10,10,0.0,75,,73,3,77869,154.413,11
119,23,18,11,16,11,11,11,11,0.0,75,,74,10,79582,151.089,11
120,23,10,7,12,10,12,12,12,0.0,75,,75,11,79618,151.021,11
121,23,15,7,11,8,13,13,13,0.0,75,,75,12,79830,150.62,11
122,23,2,2,3,12,14,14,14,0.0,72,,72,14,80251,149.829,14
123,23,16,10,20,18,,R,15,0.0,67,,60,16,82039,146.564,4
124,23,3,3,7,6,,R,16,0.0,59,,58,15,81270,147.951,3
125,23,12,4,6,17,,R,17,0.0,47,,40,17,91187,131.86,3
126,23,21,10,21,20,,R,18,0.0,36,,33,18,92849,129.5,6
127,23,14,9,9,15,,R,19,0.0,7,,7,20,102112,117.753,3
128,23,7,5,14,16,,R,20,0.0,7,,7,19,101150,118.872,4
129,24,9,2,4,2,1,1,1,10.0,70,5784227,47,4,77539,202.473,1
130,24,2,2,3,8,2,2,2,8.0,70,5800722,25,2,77430,202.758,1
131,24,14,9,9,13,3,3,3,6.0,70,5807579,36,7,78085,201.057,1
132,24,10,7,12,11,4,4,4,5.0,70,5826854,31,17,79087,198.51,1
133,24,13,6,2,6,5,5,5,4.0,70,5828161,11,6,78006,201.261,1
134,24,15,7,11,14,6,6,6,3.0,70,5832002,38,15,78870,199.056,1
135,24,22,11,17,9,7,7,7,2.0,70,5837824,35,10,78301,200.503,1
136,24,20,5,15,19,8,8,8,1.0,70,5838347,33,12,78532,199.913,1
137,24,5,1,23,7,9,9,9,0.0,70,5838660,62,11,78462,200.091,1
138,24,3,3,7,5,10,10,10,0.0,70,5838976,14,5,77977,201.336,1
139,24,18,11,16,20,11,11,11,0.0,70,5851767,58,19,79352,197.847,1
140,24,17,9,10,10,12,12,12,0.0,70,5855526,51,8,78201,200.759,1
141,24,7,5,14,18,13,13,13,0.0,69,,34,13,78620,199.689,11
142,24,21,10,21,17,,R,14,0.0,51,,41,16,79066,198.563,20
143,24,6,3,8,12,,R,15,0.0,46,,30,14,78784,199.273,3
144,24,4,4,5,4,,R,16,0.0,44,,16,9,78225,200.697,20
145,24,12,4,6,15,,R,17,0.0,43,,16,18,79239,198.129,23
146,24,8,6,1,3,,R,18,0.0,19,,14,1,77387,202.871,4
147,24,1,1,22,1,,R,19,0.0,19,,4,3,77506,202.559,4
148,24,16,10,20,16,,R,20,0.0,13,,7,20,80666,194.624,6
149,25,13,6,2,2,1,1,1,10.0,70,5510245,20,2,76729,206.956,1
150,25,8,6,1,1,2,2,2,8.0,70,5528229,16,1,76630,207.224,1
151,25,15,7,11,4,3,3,3,6.0,70,5538495,12,7,77567,204.721,1
152,25,5,1,23,10,4,4,4,5.0,70,5539174,46,3,77134,205.87,1
153,25,9,2,4,5,5,5,5,4.0,70,5540757,16,4,77172,205.768,1
154,25,17,9,10,6,6,6,6,3.0,70,5550549,22,6,77507,204.879,1
155,25,12,4,6,9,7,7,7,2.0,70,5551278,24,10,77758,204.218,1
156,25,4,4,5,3,8,8,8,1.0,70,5553617,39,8,77641,204.525,1
157,25,14,9,9,7,9,9,9,0.0,70,5561266,23,12,77818,204.06,1
158,25,1,1,22,13,10,10,10,0.0,70,5564783,40,5,77453,205.022,1
159,25,10,7,12,8,11,11,11,0.0,70,5567945,45,13,77836,204.013,1
160,25,20,5,15,12,12,12,12,0.0,70,5568310,36,11,77760,204.212,1
161,25,2,2,3,11,13,13,13,0.0,70,5572324,46,9,77716,204.328,1
162,25,22,11,17,20,14,14,14,0.0,69,,54,14,77969,203.665,11
163,25,6,3,8,15,15,15,15,0.0,69,,60,15,78054,203.443,11
164,25,3,3,7,19,16,16,16,0.0,69,,38,17,78311,202.776,11
165,25,7,5,14,14,17,17,17,0.0,69,,28,16,78216,203.022,11
166,25,21,10,21,17,18,18,18,0.0,69,,53,19,78557,202.141,11
167,25,16,10,20,18,19,19,19,0.0,69,,41,18,78462,202.385,11
168,25,18,11,16,16,,R,20,0.0,16,,15,20,80876,196.345,4
169,26,1,1,22,4,1,1,1,10.0,60,5949440,16,3,92817,199.398,1
170,26,2,2,3,5,2,2,2,8.0,60,6018017,21,2,92719,199.609,1
171,26,22,11,17,16,3,3,3,6.0,60,6031713,21,11,93386,198.183,1
172,26,8,6,1,3,4,4,4,5.0,59,,18,1,92150,200.842,11
173,26,5,1,23,1,5,5,5,4.0,59,,17,5,93130,198.728,11
174,26,4,4,5,6,6,6,6,3.0,59,,17,6,93133,198.722,11
175,26,15,7,11,14,7,7,7,2.0,59,,22,13,93808,197.292,11
176,26,6,3,8,15,8,8,8,1.0,59,,21,14,94277,196.31,11
177,26,3,3,7,20,9,9,9,0.0,59,,21,16,94797,195.234,11
178,26,17,9,10,2,10,10,10,0.0,59,,17,4,92952,199.109,11
179,26,7,5,14,13,11,11,11,0.0,59,,21,9,93367,198.224,11
180,26,10,7,12,12,12,12,12,0.0,59,,19,15,94610,195.619,11
181,26,13,6,2,9,13,13,13,0.0,58,,19,8,93257,198.458,12
182,26,9,2,4,10,,R,14,0.0,39,,22,12,93539,197.859,20
183,26,18,11,16,17,,R,15,0.0,38,,21,10,93376,198.205,20
184,26,12,4,6,7,,R,16,0.0,35,,21,7,93203,198.573,20
185,26,21,10,21,19,,R,17,0.0,16,,21,17,94930,194.96,20
186,26,16,10,20,18,,R,18,0.0,10,,5,18,98160,188.545,20
187,26,20,5,15,8,,R,19,0.0,0,,,,,,4
188,26,14,9,9,11,,R,20,0.0,0,,,,,,4
189,27,1,1,22,1,1,1,1,10.0,67,5480874,17,2,76039,216.552,1
190,27,12,4,6,17,2,2,2,8.0,67,5486460,66,9,76910,214.099,1
191,27,13,6,2,2,3,3,3,6.0,67,5490213,19,5,76502,215.241,1
192,27,2,2,3,12,4,4,4,5.0,67,5490699,52,1,75987,216.7,1
193,27,5,1,23,3,5,5,5,4.0,67,5493285,63,4,76495,215.261,1
194,27,8,6,1,6,6,6,6,3.0,67,5495277,66,3,76341,215.692,1
195,27,9,2,4,7,7,7,7,2.0,67,5503556,17,6,76610,214.937,1
196,27,20,5,15,9,8,8,8,1.0,67,5514173,20,8,76772,214.484,1
197,27,15,7,11,4,9,9,9,0.0,67,5518032,17,12,77023,213.785,1
198,27,3,3,7,13,10,10,10,0.0,67,5518499,34,15,77380,212.799,1
199,27,4,4,5,5,11,11,11,0.0,67,5519474,17,13,77115,213.53,1
200,27,7,5,14,15,12,12,12,0.0,67,5519985,63,10,76969,213.935,1
201,27,14,9,9,10,13,13,13,0.0,67,5535845,18,11,76994,213.866,1
202,27,6,3,8,16,14,14,14,0.0,67,5540877,23,17,77691,211.947,1
203,27,16,10,20,19,15,15,15,0.0,67,5550362,66,18,77889,211.408,1
204,27,21,10,21,20,16,16,16,0.0,67,5564967,67,20,78208,210.546,1
205,27,18,11,16,14,17,17,17,0.0,66,,56,16,77636,212.097,11
206,27,22,11,17,18,,R,18,0.0,50,,30,19,77986,211.145,4
207,27,17,9,10,8,,R,19,0.0,40,,20,14,77206,213.278,5
208,27,10,7,12,11,,R,20,0.0,35,,24,7,76712,214.652,22
209,28,5,1,23,2,1,1,1,10.0,70,5847067,19,7,81753,192.917,1
210,28,10,7,12,5,2,2,2,8.0,70,5858128,42,6,81671,193.111,1
211,28,8,6,1,6,3,3,3,6.0,70,5863923,61,1,81195,194.243,1
212,28,4,4,5,7,4,4,4,5.0,70,5868681,47,8,81793,192.823,1
213,28,1,1,22,1,5,5,5,4.0,70,5870115,15,3,81493,193.533,1
214,28,12,4,6,10,6,6,6,3.0,70,5879365,64,4,81537,193.428,1
215,28,15,7,11,9,7,7,7,2.0,70,5883516,65,5,81638,193.189,1
216,28,9,2,4,4,8,8,8,1.0,70,5895388,70,9,81941,192.475,1
217,28,17,9,10,8,9,9,9,0.0,70,5905901,67,10,82125,192.043,1
218,28,2,2,3,15,10,10,10,0.0,70,5914776,67,11,82183,191.908,1
219,28,14,9,9,13,11,11,11,0.0,70,5917474,67,16,82732,190.634,1
220,28,18,11,16,12,12,12,12,0.0,69,,63,13,82397,191.409,11
221,28,6,3,8,16,13,13,13,0.0,69,,67,18,83307,189.319,11
222,28,3,3,7,14,14,14,14,0.0,69,,57,12,82397,191.409,11
223,28,21,10,21,18,15,15,15,0.0,69,,68,15,82641,190.844,11
224,28,22,11,17,17,16,16,16,0.0,68,,65,14,82436,191.319,12
225,28,13,6,2,3,17,17,17,0.0,67,,16,2,81355,193.861,5
226,28,7,5,14,19,18,18,18,0.0,67,,29,17,83220,189.516,13
227,28,16,10,20,20,,R,19,0.0,62,,29,19,83650,188.542,23
228,28,20,5,15,11,,R,20,0.0,22,,17,20,84222,187.262,25
229,29,13,6,2,1,1,1,1,10.0,57,5732339,36,1,98708,197.637,1
230,29,1,1,22,2,2,2,2,8.0,57,5737950,16,2,98884,197.285,1
231,29,9,2,4,3,3,3,3,6.0,57,5769692,38,4,99330,196.399,1
232,29,5,1,23,5,4,4,4,5.0,57,5772042,19,3,99112,196.831,1
233,29,15,7,11,7,5,5,5,4.0,57,5783023,37,12,99657,195.755,1
234,29,20,5,15,6,6,6,6,3.0,57,5784964,36,6,99485,196.093,1
235,29,10,7,12,13,7,7,7,2.0,57,5800329,54,8,99535,195.995,1
236,29,3,3,7,9,8,8,8,1.0,57,5803796,35,10,99577,195.912,1
237,29,2,2,3,8,9,9,9,0.0,57,5814516,57,7,99526,196.013,1
238,29,7,5,14,10,10,10,10,0.0,57,5822133,35,11,99639,195.79,1
239,29,12,4,6,15,11,11,11,0.0,57,5825056,29,9,99544,195.977,1
240,29,17,9,10,14,12,12,12,0.0,56,,27,14,100264,194.57,11
241,29,18,11,16,16,13,13,13,0.0,56,,21,18,100763,193.606,11
242,29,21,10,21,18,14,14,14,0.0,56,,54,15,100353,194.397,11
243,29,6,3,8,11,15,15,15,0.0,56,,56,13,99803,195.469,11
244,29,22,11,17,19,16,16,16,0.0,56,,56,16,100593,193.933,11
245,29,14,9,9,17,17,17,17,0.0,56,,13,19,100978,193.194,11
246,29,8,6,1,4,,R,18,0.0,45,,34,5,99424,196.214,5
247,29,16,10,20,20,,R,19,0.0,41,,28,17,100661,193.802,3
248,29,4,4,5,12,,R,20,0.0,0,,,,,,4
249,30,13,6,2,2,1,1,1,10.0,44,4979394,26,3,108222,232.987,1
250,30,2,2,3,5,2,2,2,8.0,44,4988777,36,7,109067,231.182,1
251,30,1,1,22,1,3,3,3,6.0,44,4989933,20,2,108135,233.175,1
252,30,4,4,5,6,4,4,4,5.0,44,4993872,25,9,109238,230.82,1
253,30,20,5,15,10,5,5,5,4.0,44,4993970,16,8,109086,231.142,1
254,30,9,2,4,8,6,6,6,3.0,44,4994431,36,5,108965,231.399,1
255,30,7,5,14,9,7,7,7,2.0,44,4996129,31,6,109002,231.32,1
256,30,17,9,10,7,8,8,8,1.0,44,5022170,34,10,109515,230.236,1
257,30,10,7,12,13,9,9,9,0.0,44,5046439,37,12,110255,228.691,1
258,30,5,1,23,3,10,10,10,0.0,43,,35,4,108223,232.985,6
259,30,14,9,9,14,11,11,11,0.0,43,,19,11,110177,228.853,11
260,30,3,3,7,15,12,12,12,0.0,43,,32,15,110656,227.862,11
261,30,16,10,20,18,13,13,13,0.0,43,,27,13,110487,228.211,11
262,30,6,3,8,19,14,14,14,0.0,43,,35,17,110970,227.218,11
263,30,18,11,16,17,15,15,15,0.0,43,,19,16,110671,227.832,11
264,30,15,7,11,11,16,16,16,0.0,43,,32,14,110543,228.095,11
265,30,21,10,21,20,17,17,17,0.0,43,,17,19,111701,225.731,11
266,30,8,6,1,4,18,18,18,0.0,42,,24,1,107930,233.618,20
267,30,22,11,17,16,,R,19,0.0,19,,10,20,112072,224.983,6
268,30,12,4,6,12,,R,20,0.0,13,,12,18,111118,226.915,20
269,31,20,5,15,1,1,1,1,10.0,53,5207494,53,14,90510,230.414,1
270,31,5,1,23,2,2,2,2,8.0,53,5220006,53,13,90300,230.95,1
271,31,9,2,4,11,3,3,3,6.0,53,5227965,52,12,90298,230.955,1
272,31,4,4,5,8,4,4,4,5.0,53,5231397,51,9,89961,231.82,1
273,31,2,2,3,10,5,5,5,4.0,53,5235242,53,6,89807,232.217,1
274,31,13,6,2,6,6,6,6,3.0,53,5236310,52,4,89696,232.505,1
275,31,1,1,22,15,7,7,7,2.0,53,5237406,52,5,89721,232.44,1
276,31,17,9,10,3,8,8,8,1.0,53,5239542,52,3,89681,232.544,1
277,31,8,6,1,14,9,9,9,0.0,53,5246962,53,1,88047,236.859,1
278,31,12,4,6,17,10,10,10,0.0,53,5261939,53,16,90918,229.38,1
279,31,10,7,12,9,11,11,11,0.0,53,5266382,53,8,89948,231.853,1
280,31,6,3,8,18,12,12,12,0.0,53,5269509,53,11,90215,231.167,1
281,31,15,7,11,7,13,13,13,0.0,53,5273448,52,15,90853,229.544,1
282,31,3,3,7,5,14,14,14,0.0,53,5276129,53,10,90019,231.671,1
283,31,18,11,16,19,15,15,15,0.0,53,5280864,52,7,89827,232.166,1
284,31,14,9,9,13,16,16,16,0.0,52,,49,17,92459,225.557,11
285,31,22,11,17,16,17,17,17,0.0,52,,42,19,93918,222.053,11
286,31,7,5,14,4,18,18,18,0.0,52,,52,2,89258,233.646,11
287,31,16,10,20,20,19,19,19,0.0,51,,51,18,93458,223.146,12
288,31,21,10,21,12,,R,20,0.0,11,,6,20,97304,214.326,3
289,32,4,4,5,15,1,1,1,10.0,61,7036304,55,3,105768,172.464,1
290,32,3,3,7,8,2,2,2,8.0,61,7039261,39,5,106454,171.352,1
291,32,1,1,22,2,3,3,3,6.0,61,7042221,14,4,106072,171.969,1
292,32,10,7,12,7,4,4,4,5.0,61,7044459,50,8,107044,170.408,1
293,32,20,5,15,6,5,5,5,4.0,61,7046572,13,9,107271,170.047,1
294,32,2,2,3,9,6,6,6,3.0,61,7047405,14,11,107306,169.992,1
295,32,14,9,9,14,7,7,7,2.0,61,7052691,41,13,107562,169.587,1
296,32,6,3,8,10,8,8,8,1.0,61,7054793,13,10,107287,170.022,1
297,32,18,11,16,12,9,9,9,0.0,61,7056189,61,15,108128,168.7,1
298,32,5,1,23,5,10,10,10,0.0,61,7063206,14,12,107337,169.943,1
299,32,9,2,4,4,11,11,11,0.0,61,7064279,14,6,106899,170.639,1
300,32,7,5,14,17,12,12,12,0.0,61,7065736,29,14,107820,169.181,1
301,32,13,6,2,1,13,13,13,0.0,61,7071474,13,2,105757,172.482,1
302,32,21,10,21,20,14,14,14,0.0,61,7079875,28,16,109101,167.195,1
303,32,8,6,1,3,15,15,15,0.0,57,,14,1,105599,172.74,3
304,32,15,7,11,11,,R,16,0.0,50,,32,7,106972,170.523,9
305,32,16,10,20,19,,R,17,0.0,49,,38,18,109270,166.936,3
306,32,17,9,10,13,,R,18,0.0,29,,13,17,109183,167.069,7
307,32,22,11,17,18,,R,19,0.0,14,,13,19,110320,165.348,26
308,32,12,4,6,16,,R,20,0.0,13,,13,20,110449,165.154,3
309,33,4,4,5,4,1,1,1,10.0,67,5421892,41,3,79101,207.668,1
310,33,9,2,4,6,2,2,2,8.0,67,5427175,16,7,79292,207.168,1
311,33,8,6,1,2,3,3,3,6.0,67,5428292,66,2,78995,207.947,1
312,33,12,4,6,12,4,4,4,5.0,67,5442462,54,4,79199,207.411,1
313,33,15,7,11,7,5,5,5,4.0,67,5445659,18,9,79524,206.564,1
314,33,20,5,15,9,6,6,6,3.0,67,5461099,21,12,79617,206.322,1
315,33,13,6,2,5,7,7,7,2.0,67,5468050,55,1,78426,209.456,1
316,33,17,9,10,13,8,8,8,1.0,67,5472703,30,13,79820,205.798,1
317,33,2,2,3,16,9,9,9,0.0,67,5476012,67,8,79461,206.727,1
318,33,7,5,14,10,10,10,10,0.0,67,5480977,49,6,79262,207.246,1
319,33,3,3,7,15,11,11,11,0.0,67,5483988,66,10,79531,206.545,1
320,33,1,1,22,1,12,12,12,0.0,67,5500792,65,11,79560,206.47,1
321,33,22,11,17,17,13,13,13,0.0,66,,66,16,80575,203.869,11
322,33,18,11,16,18,14,14,14,0.0,66,,66,17,80849,203.178,11
323,33,6,3,8,14,15,15,15,0.0,66,,32,15,80364,204.404,11
324,33,21,10,21,20,,R,16,0.0,21,,20,19,81577,201.365,6
325,33,5,1,23,3,,R,17,0.0,16,,12,5,79258,207.257,5
326,33,16,10,20,19,,R,18,0.0,8,,6,18,81189,202.327,27
327,33,10,7,12,8,,R,19,0.0,6,,4,14,80254,204.685,28
328,33,14,9,9,11,,R,20,0.0,0,,,,,,4
329,34,1,1,22,1,1,1,1,10.0,56,5517403,13,1,96325,203.722,1
330,34,13,6,2,3,2,2,2,8.0,56,5532328,36,4,96591,203.161,1
331,34,8,6,1,2,3,3,3,6.0,56,5533848,14,2,96483,203.389,1
332,34,4,4,5,4,4,4,4,5.0,56,5535773,56,5,96659,203.018,1
333,34,2,2,3,9,5,5,5,4.0,56,5546326,56,3,96498,203.357,1
334,34,9,2,4,11,6,6,6,3.0,56,5550622,56,7,96854,202.61,1
335,34,10,7,12,12,7,7,7,2.0,56,5559125,56,6,96727,202.876,1
336,34,12,4,6,10,8,8,8,1.0,56,5574048,56,8,96996,202.313,1
337,34,20,5,15,6,9,9,9,0.0,56,5581742,55,9,97212,201.863,1
338,34,14,9,9,15,10,10,10,0.0,56,5592245,27,14,97753,200.746,1
339,34,22,11,17,13,11,11,11,0.0,56,5602464,56,16,97845,200.558,1
340,34,6,3,8,17,12,12,12,0.0,56,5608250,54,17,98019,200.202,1
341,34,7,5,14,8,13,13,13,0.0,56,5608860,36,12,97452,201.366,1
342,34,17,9,10,16,14,14,14,0.0,56,5609825,10,13,97680,200.896,1
343,34,3,3,7,14,15,15,15,0.0,55,,38,10,97246,201.793,11
344,34,18,11,16,18,16,16,16,0.0,55,,54,15,97773,200.705,11
345,34,21,10,21,20,17,17,17,0.0,55,,54,18,98372,199.483,11
346,34,5,1,23,5,,R,18,0.0,49,,32,11,97302,201.677,9
347,34,16,10,20,19,,R,19,0.0,13,,13,19,99683,196.86,5
348,34,15,7,11,7,,R,20,0.0,2,,2,20,159612,122.945,4
349,35,13,6,2,1,1,1,1,10.0,71,5651435,36,1,73736,210.377,1
350,35,4,4,5,6,2,2,2,8.0,71,5664733,39,8,74229,208.98,1
351,35,8,6,1,3,3,3,3,6.0,71,5667670,59,3,74117,209.296,1
352,35,20,5,15,7,4,4,4,5.0,71,5689446,25,7,74214,209.022,1
353,35,1,1,22,4,5,5,5,4.0,71,5690342,31,4,74159,209.177,1
354,35,10,7,12,10,6,6,6,3.0,71,5695803,32,2,74057,209.465,1
