resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
16300,662,346,180,11,4,5,5,5,2.0,12,,,,,,22
16301,662,306,196,8,10,6,6,6,1.0,12,,,,,,22
16302,662,304,187,9,5,,R,7,0.0,11,,,,,,7
16303,662,262,197,15,16,,R,8,0.0,11,,,,,,44
16304,662,358,180,2,3,,R,9,0.0,10,,,,,,80
16305,662,347,180,16,23,,R,10,0.0,4,,,,,,95
16306,662,361,182,17,7,,R,11,0.0,1,,,,,,3
16307,662,350,187,12,6,,R,12,0.0,0,,,,,,3
16308,662,207,180,3,15,,R,13,0.0,0,,,,,,3
16309,662,341,66,14,11,,W,14,0.0,0,,,,,,54
16310,663,328,196,20,3,1,1,1,9.0,68,5951260,,,,,1
16311,663,358,180,4,1,2,2,2,6.0,68,5951340,,,,,1
16312,663,306,196,22,6,3,3,3,4.0,68,5951430,,,,,1
16313,663,360,187,18,5,4,4,4,3.0,68,5951450,,,,,1
16314,663,361,182,32,4,5,5,5,2.0,68,5984700,,,,,1
16315,663,345,6,10,12,6,6,6,1.0,66,,,,,,12
16316,663,304,187,16,2,7,7,7,0.0,66,,,,,,12
16317,663,346,180,30,8,8,8,8,0.0,64,,,,,,5
16318,663,289,180,1,9,9,9,9,0.0,63,,,,,,86
16319,663,235,182,26,15,10,10,10,0.0,61,,,,,,60
16320,663,341,66,14,10,,N,11,0.0,60,,,,,,62
16321,663,262,66,12,11,,R,12,0.0,48,,,,,,51
16322,663,351,182,36,13,,R,13,0.0,9,,,,,,95
16323,663,356,182,28,7,,R,14,0.0,6,,,,,,44
16324,663,357,180,6,14,,R,15,0.0,3,,,,,,5
16325,664,235,182,11,1,1,1,1,9.0,90,7165700,,,,,1
16326,664,356,182,12,6,2,2,2,6.0,90,7211900,,,,,1
16327,664,358,180,2,3,3,3,3,4.0,90,7217700,,,,,1
16328,664,306,196,18,2,4,4,4,3.0,89,,,,,,11
16329,664,360,187,4,9,5,5,5,2.0,87,,,,,,13
16330,664,359,196,19,15,6,6,6,1.0,84,,,,,,16
16331,664,353,180,25,16,7,7,7,0.0,81,,,,,,19
16332,664,343,66,16,18,,N,8,0.0,80,,,,,,62
16333,664,289,180,1,7,,R,9,0.0,42,,,,,,5
16334,664,346,180,9,8,,R,10,0.0,40,,,,,,86
16335,664,357,180,3,11,,R,11,0.0,40,,,,,,6
16336,664,345,6,6,13,,R,12,0.0,37,,,,,,51
16337,664,328,196,17,4,,R,13,0.0,32,,,,,,4
16338,664,371,189,69,17,,D,14,0.0,22,,,,,,2
16339,664,341,66,14,14,,R,15,0.0,15,,,,,,5
16340,664,361,182,21,10,,R,16,0.0,13,,,,,,95
16341,664,372,183,26,19,,R,17,0.0,10,,,,,,44
16342,664,304,187,5,5,,R,18,0.0,9,,,,,,99
16343,664,262,66,15,12,,R,19,0.0,2,,,,,,5
16344,664,351,182,20,20,,R,20,0.0,0,,,,,,3
16345,665,358,180,2,1,1,1,1,9.0,108,7076840,,,,,1
16346,665,361,182,18,9,2,2,2,6.0,108,7123830,,,,,1
16347,665,341,66,14,11,3,3,3,4.0,106,,,,,,12
16348,665,356,182,8,18,4,4,4,3.0,106,,,,,,12
16349,665,345,6,12,12,5,5,5,2.0,101,,,,,,17
16350,665,351,182,19,17,6,6,6,1.0,98,,,,,,88
16351,665,359,196,16,15,,N,7,0.0,92,,,,,,62
16352,665,289,180,1,4,,R,8,0.0,90,,,,,,3
16353,665,235,182,7,8,,R,9,0.0,77,,,,,,5
16354,665,352,66,22,9,,R,10,0.0,76,,,,,,5
16355,665,306,196,4,7,,R,11,0.0,72,,,,,,5
16356,665,304,187,5,2,,R,12,0.0,52,,,,,,6
16357,665,328,196,3,3,,R,13,0.0,35,,,,,,5
16358,665,353,180,21,16,,R,14,0.0,25,,,,,,86
16359,665,262,66,15,14,,R,15,0.0,23,,,,,,5
16360,665,346,180,10,13,,R,16,0.0,3,,,,,,69
16361,665,207,180,9,5,,R,17,0.0,3,,,,,,22
16362,665,360,187,6,6,,R,18,0.0,0,,,,,,5
16363,666,304,187,5,4,1,1,1,9.0,65,6848800,,,,,1
16364,666,235,182,7,2,2,2,2,6.0,65,6851360,,,,,1
16365,666,356,182,8,1,3,3,3,4.0,65,6887280,,,,,1
16366,666,328,196,3,3,4,4,4,3.0,65,6895840,,,,,1
16367,666,306,196,4,8,5,5,5,2.0,65,6947320,,,,,1
16368,666,262,66,15,12,6,6,6,1.0,63,,,,,,12
16369,666,345,6,12,15,7,7,7,0.0,63,,,,,,12
16370,666,359,196,16,14,8,8,8,0.0,63,,,,,,12
16371,666,353,180,21,16,9,9,9,0.0,62,,,,,,13
16372,666,361,182,18,9,10,10,10,0.0,61,,,,,,14
16373,666,351,182,19,13,11,11,11,0.0,60,,,,,,95
16374,666,341,66,14,10,,R,12,0.0,53,,,,,,6
16375,666,358,180,2,6,,R,13,0.0,21,,,,,,22
16376,666,352,66,22,17,,R,14,0.0,6,,,,,,6
16377,666,346,180,10,5,,R,15,0.0,4,,,,,,3
16378,666,357,180,9,11,,R,16,0.0,3,,,,,,48
16379,666,360,187,6,7,,W,17,0.0,0,,,,,,54
16380,667,373,180,4,1,1,1,1,9.0,80,6836600,,,,,1
16381,667,289,180,5,2,2,2,2,6.0,80,6861900,,,,,1
16382,667,358,191,3,4,3,3,3,4.0,80,6867000,,,,,1
16383,667,278,6,8,8,4,4,4,3.0,78,,,,,,12
16384,667,304,194,1,9,5,5,5,2.0,78,,,,,,12
16385,667,306,196,21,18,6,6,6,1.0,77,,,,,,13
16386,667,346,167,19,16,7,7,7,0.0,77,,,,,,13
16387,667,341,11,7,6,8,8,8,0.0,75,,,,,,15
16388,667,340,191,17,17,9,9,9,0.0,75,,,,,,15
16389,667,334,183,23,23,,N,10,0.0,71,,,,,,62
16390,667,364,190,6,12,,R,11,0.0,58,,,,,,44
16391,667,235,6,9,11,,R,12,0.0,51,,,,,,44
16392,667,347,167,20,19,,R,13,0.0,46,,,,,,25
16393,667,328,196,16,3,,R,14,0.0,43,,,,,,5
16394,667,368,89,18,22,,R,15,0.0,35,,,,,,25
16395,667,369,170,25,20,,R,16,0.0,22,,,,,,5
16396,667,345,66,11,10,,R,17,0.0,20,,,,,,69
16397,667,356,191,2,5,,R,18,0.0,16,,,,,,5
16398,667,333,6,10,7,,R,19,0.0,13,,,,,,3
16399,667,374,66,12,14,,R,20,0.0,7,,,,,,69
16400,667,312,167,14,21,,R,21,0.0,4,,,,,,44
16401,667,293,191,22,14,,R,22,0.0,3,,,,,,24
16402,667,375,195,15,15,,R,23,0.0,2,,,,,,110
16403,668,289,180,10,6,1,1,1,9.0,90,8102100,,,,,1
16404,668,304,187,1,3,2,2,2,6.0,90,8118000,,,,,1
16405,668,312,195,14,13,3,3,3,4.0,89,,,,,,11
16406,668,375,195,15,12,4,4,4,3.0,89,,,,,,11
16407,668,306,196,6,5,5,5,5,2.0,81,,,,,,19
16408,668,360,187,2,4,,R,6,0.0,77,,,,,,44
16409,668,341,11,7,7,,R,7,0.0,74,,,,,,6
16410,668,346,180,16,10,,R,8,0.0,62,,,,,,7
16411,668,278,6,19,1,,R,9,0.0,57,,,,,,48
16412,668,361,66,5,11,,R,10,0.0,52,,,,,,48
16413,668,345,66,9,2,,R,11,0.0,27,,,,,,3
16414,668,235,6,21,8,,R,12,0.0,13,,,,,,80
16415,668,358,191,4,9,,R,13,0.0,10,,,,,,51
16416,668,356,191,3,0,,W,14,0.0,0,,,,,,54
16417,669,289,180,9,1,1,1,1,9.0,80,7232300,,,,,1
16418,669,370,66,15,6,2,2,2,6.0,80,7234500,,,,,1
16419,669,376,195,7,14,3,3,3,4.0,76,,,,,,14
16420,669,375,195,6,15,4,4,4,3.0,76,,,,,,14
16421,669,304,187,12,10,5,5,5,2.0,73,,,,,,17
16422,669,341,11,8,4,,R,6,0.0,16,,,,,,6
16423,669,345,66,4,9,,R,7,0.0,16,,,,,,3
16424,669,346,180,17,3,,R,8,0.0,17,,,,,,24
16425,669,306,82,1,8,,R,9,0.0,11,,,,,,3
16426,669,361,66,16,11,,R,10,0.0,11,,,,,,83
16427,669,364,190,19,16,,R,11,0.0,9,,,,,,5
16428,669,358,191,3,5,,R,12,0.0,8,,,,,,3
16429,669,356,191,2,12,,R,13,0.0,7,,,,,,22
16430,669,359,196,11,2,,R,14,0.0,3,,,,,,86
16431,669,360,187,14,7,,R,15,0.0,0,,,,,,3
16432,669,262,180,10,13,,R,16,0.0,0,,,,,,3
16433,669,347,194,18,0,,F,17,0.0,0,,,,,,81
16434,669,351,191,21,0,,F,18,0.0,0,,,,,,81
16435,670,360,187,5,6,1,1,1,9.0,28,6002100,,,,,1
16436,670,345,66,11,8,2,2,2,6.0,28,6014200,,,,,1
16437,670,235,6,23,3,3,3,3,4.0,28,6041700,,,,,1
16438,670,328,196,7,2,4,4,4,3.0,27,,,,,,60
16439,670,262,180,2,15,5,5,5,2.0,26,,,,,,7
16440,670,376,195,15,12,6,6,6,1.0,26,,,,,,12
16441,670,346,180,3,9,7,7,7,0.0,25,,,,,,51
16442,670,306,82,10,13,8,8,8,0.0,25,,,,,,13
16443,670,361,66,14,7,,R,9,0.0,22,,,,,,5
16444,670,304,187,6,5,,R,10,0.0,18,,,,,,86
16445,670,341,11,20,4,,R,11,0.0,11,,,,,,22
16446,670,278,6,22,1,,R,12,0.0,8,,,,,,21
16447,670,312,195,16,11,,R,13,0.0,6,,,,,,20
16448,670,370,66,12,18,,R,14,0.0,6,,,,,,108
16449,670,356,191,18,10,,R,15,0.0,6,,,,,,37
16450,670,289,180,1,14,,R,16,0.0,5,,,,,,86
16451,670,358,191,19,17,,R,17,0.0,5,,,,,,5
16452,670,347,194,17,16,,R,18,0.0,1,,,,,,36
16453,671,328,196,8,5,1,1,1,9.0,90,9971200,,,,,1
16454,671,306,82,17,16,2,2,2,6.0,90,10065130,,,,,1
16455,671,345,66,15,11,3,3,3,4.0,89,,,,,,11
16456,671,235,6,10,6,4,4,4,3.0,88,,,,,,12
16457,671,351,191,22,7,5,5,5,2.0,87,,,,,,13
16458,671,278,6,9,1,6,6,6,1.0,85,,,,,,15
16459,671,370,66,16,15,7,7,7,0.0,85,,,,,,15
16460,671,347,194,19,19,8,8,8,0.0,82,,,,,,18
16461,671,289,180,3,3,9,9,9,0.0,81,,,,,,3
16462,671,262,180,4,10,,N,10,0.0,80,,,,,,62
16463,671,364,191,18,12,,R,11,0.0,63,,,,,,37
16464,671,346,180,21,13,,R,12,0.0,55,,,,,,6
16465,671,341,11,7,9,,R,13,0.0,50,,,,,,91
16466,671,361,66,20,14,,R,14,0.0,50,,,,,,20
16467,671,358,191,6,2,,R,15,0.0,39,,,,,,80
16468,671,356,191,5,4,,R,16,0.0,22,,,,,,20
16469,671,360,187,2,8,,R,17,0.0,19,,,,,,3
16470,671,304,187,1,7,,R,18,0.0,10,,,,,,80
16471,671,376,195,14,18,,R,19,0.0,9,,,,,,3
16472,672,235,6,26,3,1,1,1,9.0,60,8740900,,,,,1
16473,672,341,11,16,7,2,2,2,6.0,60,8859500,,,,,1
16474,672,328,196,28,2,3,3,3,4.0,59,,,,,,11
16475,672,350,195,30,17,4,4,4,3.0,58,,,,,,12
16476,672,304,187,8,4,5,5,5,2.0,58,,,,,,12
16477,672,361,66,36,14,6,6,6,1.0,57,,,,,,13
16478,672,370,66,22,12,7,7,7,0.0,57,,,,,,13
16479,672,360,187,10,6,8,8,8,0.0,56,,,,,,14
16480,672,306,82,6,8,9,9,9,0.0,56,,,,,,14
16481,672,278,6,24,5,10,10,10,0.0,55,,,,,,15
16482,672,346,180,34,11,11,11,11,0.0,54,,,,,,16
16483,672,345,66,20,10,,N,12,0.0,53,,,,,,62
16484,672,358,191,2,1,,R,13,0.0,45,,,,,,95
16485,672,356,191,4,13,,R,14,0.0,15,,,,,,48
16486,672,289,180,12,9,,R,15,0.0,14,,,,,,86
16487,672,359,195,32,15,,R,16,0.0,14,,,,,,3
16488,672,377,11,18,16,,R,17,0.0,2,,,,,,3
16489,673,346,180,22,4,1,1,1,9.0,80,7280300,,,,,1
16490,673,278,6,5,3,2,2,2,6.0,80,7284700,,,,,1
16491,673,235,6,6,12,3,3,3,4.0,79,,,,,,11
16492,673,304,187,1,11,4,4,4,3.0,79,,,,,,11
16493,673,341,11,7,9,5,5,5,2.0,78,,,,,,12
16494,673,328,196,14,7,6,6,6,1.0,78,,,,,,12
16495,673,360,187,2,10,7,7,7,0.0,77,,,,,,13
16496,673,361,66,20,16,8,8,8,0.0,72,,,,,,18
16497,673,358,191,4,5,,R,9,0.0,55,,,,,,95
16498,673,345,66,10,13,,R,10,0.0,52,,,,,,5
16499,673,351,191,19,19,,N,11,0.0,52,,,,,,62
16500,673,262,180,9,2,,R,12,0.0,43,,,,,,7
16501,673,378,195,16,18,,R,13,0.0,34,,,,,,80
16502,673,289,180,8,1,,R,14,0.0,26,,,,,,86
16503,673,350,195,15,7,,R,15,0.0,26,,,,,,5
16504,673,306,82,18,14,,R,16,0.0,11,,,,,,5
16505,673,370,66,11,15,,R,17,0.0,10,,,,,,21
16506,673,364,190,24,6,,R,18,0.0,8,,,,,,48
16507,673,347,194,23,20,,R,19,0.0,6,,,,,,5
16508,673,356,191,3,8,,R,20,0.0,0,,,,,,5
16509,674,328,196,6,6,1,1,1,9.0,14,8343200,,,,,1
16510,674,289,180,3,4,2,2,2,6.0,14,8586400,,,,,1
16511,674,358,191,5,3,3,3,3,4.0,14,8592600,,,,,1
16512,674,235,6,9,1,4,4,4,3.0,14,8698400,,,,,1
16513,674,356,191,4,15,5,5,5,2.0,14,8724300,,,,,1
16514,674,345,66,10,14,6,6,6,1.0,14,8728200,,,,,1
16515,674,304,187,1,11,7,7,7,0.0,14,8734200,,,,,1
16516,674,361,66,22,8,8,8,8,0.0,14,8819600,,,,,1
16517,674,364,190,14,10,9,9,9,0.0,14,8836900,,,,,1
16518,674,365,26,18,18,10,10,10,0.0,14,8954600,,,,,1
16519,674,262,180,21,13,11,11,11,0.0,13,,,,,,11
16520,674,379,191,17,17,12,12,12,0.0,13,,,,,,11
16521,674,360,1,2,16,13,13,13,0.0,13,,,,,,11
16522,674,370,66,11,20,14,14,14,0.0,13,,,,,,11
16523,674,278,6,8,2,,R,15,0.0,11,,,,,,3
16524,674,306,82,12,12,,R,16,0.0,8,,,,,,3
16525,674,346,180,16,9,,R,17,0.0,6,,,,,,80
16526,674,376,195,19,19,,R,18,0.0,6,,,,,,95
16527,674,341,11,7,7,,R,19,0.0,3,,,,,,80
16528,674,350,195,20,5,,R,20,0.0,0,,,,,,3
16529,675,304,187,1,7,1,1,1,9.0,68,6014800,,,,,1
16530,675,359,196,5,13,2,2,2,6.0,68,6103200,,,,,1
16531,675,235,6,8,4,3,3,3,4.0,68,6103400,,,,,1
16532,675,361,66,27,17,4,4,4,3.0,67,,,,,,11
16533,675,306,82,6,18,5,5,5,2.0,66,,,,,,12
16534,675,347,194,3,19,6,6,6,1.0,64,,,,,,14
16535,675,346,180,20,9,,R,7,0.0,58,,,,,,22
16536,675,356,191,10,16,,R,8,0.0,56,,,,,,51
16537,675,328,196,4,6,,R,9,0.0,42,,,,,,5
16538,675,322,11,15,14,,R,10,0.0,42,,,,,,5
16539,675,262,180,19,11,,R,11,0.0,38,,,,,,7
16540,675,360,187,2,2,,R,12,0.0,34,,,,,,44
16541,675,358,191,11,10,,R,13,0.0,33,,,,,,5
16542,675,345,66,26,15,,R,14,0.0,22,,,,,,5
16543,675,364,190,21,12,,R,15,0.0,19,,,,,,5
16544,675,289,180,16,5,,R,16,0.0,10,,,,,,36
16545,675,341,11,14,1,,R,17,0.0,8,,,,,,3
16546,675,278,6,9,3,,R,18,0.0,8,,,,,,3
16547,675,321,6,7,8,,R,19,0.0,4,,,,,,69
16548,675,350,195,23,20,,R,20,0.0,2,,,,,,3
16549,675,380,66,28,0,,F,21,0.0,0,,,,,,81
16550,675,351,191,12,0,,F,22,0.0,0,,,,,,81
16551,676,304,187,1,6,1,1,1,9.0,90,8831200,,,,,1
16552,676,360,187,2,8,2,2,2,6.0,89,,,,,,11
16553,676,345,66,16,12,3,3,3,4.0,88,,,,,,12
16554,676,289,180,3,5,4,4,4,3.0,86,,,,,,14
16555,676,350,195,21,16,5,5,5,2.0,86,,,,,,14
16556,676,328,196,14,11,6,6,6,1.0,83,,,,,,17
16557,676,306,82,18,15,,R,7,0.0,77,,,,,,6
16558,676,278,6,9,2,,R,8,0.0,72,,,,,,7
16559,676,359,196,15,13,,R,9,0.0,71,,,,,,3
16560,676,376,195,20,18,,N,10,0.0,56,,,,,,62
16561,676,280,82,19,19,,R,11,0.0,54,,,,,,51
16562,676,358,191,6,1,,R,12,0.0,39,,,,,,5
16563,676,262,180,4,19,,R,13,0.0,32,,,,,,86
16564,676,356,191,5,10,,R,14,0.0,31,,,,,,22
16565,676,346,180,12,3,,R,15,0.0,29,,,,,,44
16566,676,364,187,11,4,,R,16,0.0,29,,,,,,21
16567,676,361,66,24,14,,R,17,0.0,22,,,,,,6
16568,676,343,180,27,20,,R,18,0.0,18,,,,,,86
16569,676,341,11,8,7,,R,19,0.0,10,,,,,,6
16570,676,347,194,22,17,,R,20,0.0,0,,,,,,69
16571,676,235,6,10,0,,W,21,0.0,0,,,,,,3
16572,677,328,196,15,2,1,1,1,9.0,108,7160290,,,,,1
16573,677,289,180,10,3,2,2,2,6.0,108,7184970,,,,,1
16574,677,341,11,5,9,3,3,3,4.0,107,,,,,,11
16575,677,364,187,14,7,4,4,4,3.0,107,,,,,,11
16576,677,346,180,16,12,5,5,5,2.0,105,,,,,,13
16577,677,360,187,2,10,6,6,6,1.0,103,,,,,,15
16578,677,361,66,22,14,,R,7,0.0,93,,,,,,60
16579,677,304,1,1,5,,R,8,0.0,92,,,,,,3
16580,677,376,195,19,20,,N,9,0.0,88,,,,,,62
16581,677,356,191,3,8,,R,10,0.0,77,,,,,,5
16582,677,358,191,4,6,,R,11,0.0,73,,,,,,5
16583,677,350,195,18,17,,R,12,0.0,71,,,,,,5
16584,677,345,66,8,11,,R,13,0.0,66,,,,,,22
16585,677,347,194,17,18,,N,14,0.0,62,,,,,,62
16586,677,278,6,6,4,,R,15,0.0,59,,,,,,103
16587,677,306,82,21,13,,R,16,0.0,44,,,,,,7
16588,677,381,66,9,19,,R,17,0.0,35,,,,,,5
16589,677,207,180,12,1,,R,18,0.0,32,,,,,,8
16590,677,321,6,7,15,,R,19,0.0,14,,,,,,5
16591,677,262,180,11,0,,W,20,0.0,0,,,,,,54
16592,678,289,180,10,3,1,1,1,9.0,65,7003950,,,,,1
16593,678,360,187,2,9,2,2,2,6.0,65,7083270,,,,,1
16594,678,262,180,11,14,3,3,3,4.0,65,7104600,,,,,1
16595,678,345,66,8,12,4,4,4,3.0,65,7105040,,,,,1
16596,678,347,11,17,18,5,5,5,2.0,64,,,,,,11
16597,678,346,180,16,1,6,6,6,1.0,64,,,,,,11
16598,678,328,196,15,7,7,7,7,0.0,64,,,,,,11
16599,678,350,195,18,17,8,8,8,0.0,63,,,,,,12
16600,678,280,82,9,20,9,9,9,0.0,62,,,,,,13
16601,678,356,191,3,8,10,10,10,0.0,59,,,,,,51
16602,678,359,196,23,16,,R,11,0.0,57,,,,,,80
16603,678,364,187,14,5,,R,12,0.0,28,,,,,,22
16604,678,361,66,22,19,,R,13,0.0,25,,,,,,5
16605,678,376,195,19,21,,R,14,0.0,21,,,,,,5
16606,678,341,11,5,6,,R,15,0.0,17,,,,,,25
16607,678,278,6,6,2,,R,16,0.0,16,,,,,,7
16608,678,382,180,12,11,,R,17,0.0,14,,,,,,41
16609,678,304,187,1,4,,R,18,0.0,10,,,,,,22
16610,678,306,82,21,13,,R,19,0.0,10,,,,,,22
16611,678,235,6,7,15,,R,20,0.0,3,,,,,,80
16612,678,358,191,4,10,,R,21,0.0,2,,,,,,80
16613,679,345,167,4,4,1,1,1,9.0,80,7545900,,,,,1
16614,679,340,170,17,5,2,2,2,6.0,80,7572300,,,,,1
16615,679,341,11,11,6,3,3,3,4.0,79,,,,,,11
16616,679,304,191,2,2,4,4,4,3.0,78,,,,,,12
16617,679,383,183,14,10,5,5,5,2.0,78,,,,,,12
16618,679,356,191,1,1,6,6,6,1.0,76,,,,,,14
16619,679,293,183,19,8,,N,7,0.0,63,,,,,,62
16620,679,384,183,20,17,,N,8,0.0,60,,,,,,62
16621,679,368,184,18,14,,R,9,0.0,56,,,,,,3
16622,679,361,176,16,18,,R,10,0.0,51,,,,,,69
16623,679,364,189,9,11,,R,11,0.0,44,,,,,,22
16624,679,346,167,12,16,,R,12,0.0,41,,,,,,5
16625,679,358,167,3,7,,R,13,0.0,38,,,,,,5
16626,679,374,66,6,13,,R,14,0.0,31,,,,,,44
16627,679,347,167,15,12,,R,15,0.0,30,,,,,,5
16628,679,373,176,7,3,,R,16,0.0,22,,,,,,5
16629,679,289,176,8,15,,R,17,0.0,6,,,,,,3
16630,679,328,66,5,9,,R,18,0.0,2,,,,,,5
16631,680,304,191,9,4,1,1,1,9.0,100,9274300,,,,,1
16632,680,289,176,14,8,2,2,2,6.0,99,,,,,,11
16633,680,278,6,20,14,3,3,3,4.0,98,,,,,,12
16634,680,360,194,16,10,4,4,4,3.0,98,,,,,,13
